epiweek,time_value,issue,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests,hcov_pct_positive,hmpv_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
202034,2020-08-22,2020-08-27,lab,nl,168.0,0.0,0.0,168.0,2.0,168.0,168.0,0.0,168.0,0.0,168.0,6.0,,,0.0,0.0,,0.0,1.1904761904761905,0.0,0.0,0.0,3.571428571428571,0.0,0.0
202034,2020-08-22,2020-08-27,lab,pe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,ns,9.0,0.0,0.0,9.0,0.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,55.55555555555556,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,nb,18.0,0.0,0.0,18.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
202034,2020-08-22,2020-08-27,region,atlantic,195.0,0.0,0.0,195.0,2.0,187.0,187.0,0.0,187.0,0.0,187.0,7.0,19.0,0.0,5.0,0.0,0.0,0.0,1.0256410256410255,2.6737967914438503,0.0,0.0,3.7433155080213902,0.0,0.0
202034,2020-08-22,2020-08-27,lab,région nord-est,18.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
202034,2020-08-22,2020-08-27,lab,québec-chaudière-appalaches,3.0,0.0,0.0,16.0,0.0,13.0,13.0,1.0,13.0,0.0,,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,,0.0,0.0
202034,2020-08-22,2020-08-27,lab,centre-du-québec,5.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
202034,2020-08-22,2020-08-27,lab,montréal-laval,91.0,0.0,0.0,91.0,0.0,87.0,87.0,0.0,86.0,0.0,,,86.0,2.0,0.0,0.0,2.3255813953488373,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
202034,2020-08-22,2020-08-27,lab,ouest du québec,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
202034,2020-08-22,2020-08-27,lab,montérégie,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
202034,2020-08-22,2020-08-27,region,qc,124.0,0.0,0.0,134.0,0.0,104.0,104.0,1.0,103.0,0.0,,,103.0,2.0,0.0,0.0,1.9417475728155338,0.0,0.0,0.0,0.0,0.9615384615384616,,0.0,0.0
202034,2020-08-22,2020-08-27,lab,phol - ottawa,8.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,cheo - ottawa,67.0,0.0,0.0,67.0,1.0,12.0,12.0,0.0,12.0,0.0,12.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.4925373134328357,0.0,0.0,0.0,8.333333333333332,0.0,0.0
202034,2020-08-22,2020-08-27,lab,phol - kingston,5.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,uhn / mount sinai hospital,68.0,0.0,0.0,68.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,phol - toronto,92.0,0.0,0.0,92.0,0.0,92.0,92.0,0.0,92.0,0.0,92.0,2.0,92.0,2.0,0.0,0.0,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,2.1739130434782608,0.0,0.0
202034,2020-08-22,2020-08-27,lab,sick kids hospital - toronto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,sunnybrook & women's college hsc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,phol - sault ste marie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,phol - timmins,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,st joseph's - london,21.0,0.0,0.0,21.0,0.0,21.0,21.0,0.0,21.0,0.0,21.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0
202034,2020-08-22,2020-08-27,lab,phol - london,13.0,0.0,0.0,13.0,0.0,13.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,phol - orillia,3.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,phol - thunder bay,9.0,0.0,0.0,9.0,0.0,9.0,9.0,0.0,9.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0
202034,2020-08-22,2020-08-27,lab,phol - sudbury,6.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,phol - hamilton,12.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,phol - peterborough,5.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,st joseph's - hamilton,80.0,0.0,0.0,80.0,0.0,80.0,80.0,0.0,80.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
