epiweek,time_value,issue,geo_type,geo_value,flu_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests,hpiv_positive_tests,flu_positive_tests,hcov_pct_positive,hmpv_pct_positive,rsv_pct_positive,hpiv_pct_positive,flu_pct_positive,adv_pct_positive,ev_rv_pct_positive,flua_pct_positive,flub_pct_positive
202234,2022-08-27,2022-09-01,lab,nl,221.0,0.0,0.0,221.0,7.0,221.0,221.0,2.0,221.0,4.0,221.0,38.0,221.0,0.0,3.0,0.0,0.0,1.809954751131222,3.167420814479638,1.3574660633484164,0.0,0.904977375565611,17.194570135746606,0.0,0.0
202234,2022-08-27,2022-09-01,lab,pe,41.0,0.0,0.0,41.0,1.0,41.0,41.0,0.0,41.0,1.0,41.0,24.0,41.0,0.0,2.0,0.0,0.0,2.4390243902439024,2.4390243902439024,4.878048780487805,0.0,0.0,58.536585365853654,0.0,0.0
202234,2022-08-27,2022-09-01,lab,ns,371.0,0.0,0.0,371.0,3.0,36.0,36.0,1.0,36.0,0.0,36.0,8.0,36.0,0.0,1.0,0.0,0.0,0.0,0.8086253369272237,2.7777777777777777,0.0,2.7777777777777777,22.22222222222222,0.0,0.0
202234,2022-08-27,2022-09-01,lab,nb,351.0,0.0,0.0,278.0,1.0,34.0,34.0,6.0,34.0,0.0,34.0,2.0,34.0,0.0,3.0,0.0,0.0,0.0,0.3597122302158274,8.823529411764707,0.0,17.647058823529413,5.88235294117647,0.0,0.0
202234,2022-08-27,2022-09-01,region,atlantic,984.0,0.0,0.0,911.0,12.0,332.0,332.0,9.0,332.0,5.0,332.0,72.0,332.0,0.0,9.0,0.0,0.0,1.5060240963855422,1.3172338090010975,2.710843373493976,0.0,2.710843373493976,21.686746987951807,0.0,0.0
202234,2022-08-27,2022-09-01,lab,région nord-est,627.0,2.0,0.0,228.0,1.0,16.0,9.0,0.0,5.0,0.0,,,5.0,0.0,3.0,2.0,0.0,0.0,0.43859649122807015,18.75,0.3189792663476874,0.0,,0.3189792663476874,0.0
202234,2022-08-27,2022-09-01,lab,québec-chaudière-appalaches,333.0,0.0,0.0,333.0,4.0,36.0,187.0,3.0,187.0,4.0,,,97.0,0.0,1.0,0.0,0.0,2.13903743315508,1.2012012012012012,2.7777777777777777,0.0,1.6042780748663104,,0.0,0.0
202234,2022-08-27,2022-09-01,lab,centre-du-québec,303.0,0.0,0.0,277.0,1.0,42.0,42.0,0.0,42.0,3.0,,,42.0,0.0,2.0,0.0,0.0,7.142857142857142,0.36101083032490977,4.761904761904762,0.0,0.0,,0.0,0.0
202234,2022-08-27,2022-09-01,lab,montréal-laval,742.0,1.0,0.0,705.0,17.0,390.0,390.0,7.0,390.0,15.0,,,408.0,1.0,4.0,1.0,0.24509803921568626,3.8461538461538463,2.4113475177304964,1.0256410256410255,0.13477088948787064,1.7948717948717947,,0.13477088948787064,0.0
202234,2022-08-27,2022-09-01,lab,ouest du québec,220.0,1.0,0.0,220.0,6.0,13.0,13.0,1.0,13.0,0.0,,,7.0,0.0,0.0,1.0,0.0,0.0,2.727272727272727,0.0,0.45454545454545453,7.6923076923076925,,0.45454545454545453,0.0
202234,2022-08-27,2022-09-01,lab,montérégie,340.0,1.0,0.0,340.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,2.0588235294117645,0.0,0.29411764705882354,0.0,,0.29411764705882354,0.0
202234,2022-08-27,2022-09-01,region,qc,2565.0,5.0,0.0,2103.0,36.0,497.0,641.0,11.0,637.0,22.0,,,559.0,1.0,10.0,5.0,0.17889087656529518,3.453689167974882,1.7118402282453637,2.0120724346076457,0.1949317738791423,1.71606864274571,,0.1949317738791423,0.0
202234,2022-08-27,2022-09-01,lab,phol - ottawa,24.0,0.0,0.0,24.0,0.0,24.0,24.0,0.0,24.0,0.0,24.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666666,0.0,0.0
202234,2022-08-27,2022-09-01,lab,eorla,162.0,2.0,0.0,162.0,3.0,33.0,33.0,0.0,33.0,2.0,33.0,3.0,33.0,0.0,2.0,2.0,0.0,6.0606060606060606,1.8518518518518516,6.0606060606060606,1.2345679012345678,0.0,9.090909090909092,1.2345679012345678,0.0
202234,2022-08-27,2022-09-01,lab,phol - kingston,45.0,0.0,0.0,45.0,1.0,45.0,45.0,0.0,45.0,1.0,45.0,11.0,45.0,0.0,2.0,0.0,0.0,2.2222222222222223,2.2222222222222223,4.444444444444445,0.0,0.0,24.444444444444443,0.0,0.0
202234,2022-08-27,2022-09-01,lab,uhn / mount sinai hospital,450.0,3.0,0.0,450.0,3.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0
202234,2022-08-27,2022-09-01,lab,phol - toronto,220.0,1.0,0.0,219.0,1.0,219.0,219.0,2.0,219.0,8.0,219.0,16.0,219.0,2.0,11.0,1.0,0.91324200913242,3.65296803652968,0.45662100456621,5.0228310502283104,0.45454545454545453,0.91324200913242,7.30593607305936,0.45454545454545453,0.0
202234,2022-08-27,2022-09-01,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,0.0,,,,,,,,,,
202234,2022-08-27,2022-09-01,lab,sunnybrook & women's college hsc,,,,,,,,,,,,,,,0.0,,,,,,,,,,
